0.02510484	36.4	0.002	6.033241252	3	182	2.5512
0.026085831	32.8	0.002	5.727128425	3.1	164	2.65096
0.027066744	23.4	0.002	4.837354649	3.2	117	2.75072
0.028047574	17.4	0.002	4.171330723	3.3	87	2.85048
0.029028319	11.8	0.002	3.435112807	3.4	59	2.95024
0.030008976	7	0.002	2.645751311	3.5	35	3.05
0.030989543	4.6	0.002	2.144761059	3.6	23	3.14976
0.031970015	2	0.002	1.414213562	3.7	10	3.24952
0.03295039	2.4	0.002	1.549193338	3.8	12	3.34928
0.033930666	2	0.002	1.414213562	3.9	10	3.44904
0.034910838	2.4	0.002	1.549193338	4	12	3.5488
0.035890905	1.6	0.002	1.264911064	4.1	8	3.64856
0.036870863	1.8	0.002	1.341640786	4.2	9	3.74832
0.037850709	1	0.002	1	4.3	5	3.84808
0.038830441	1	0.002	1	4.4	5	3.94784
0.039810054	1.2	0.002	1.095445115	4.5	6	4.0476
0.040789547	1.4	0.002	1.183215957	4.6	7	4.14736
0.041768917	0.8	0.002	0.894427191	4.7	4	4.24712
0.042748159	1.6	0.002	1.264911064	4.8	8	4.34688
0.043727273	0.8	0.002	0.894427191	4.9	4	4.44664
0.044706253	1.2	0.002	1.095445115	5	6	4.5464
0.045685098	1.2	0.002	1.095445115	5.1	6	4.64616
0.046663805	1	0.002	1	5.2	5	4.74592
0.04764237	1.6	0.002	1.264911064	5.3	8	4.84568
0.04862079	1.6	0.002	1.264911064	5.4	8	4.94544
0.049599064	2	0.002	1.414213562	5.5	10	5.0452
0.050577187	3	0.002	1.732050808	5.6	15	5.14496
0.051555156	2.2	0.002	1.483239697	5.7	11	5.24472
0.05253297	3.2	0.002	1.788854382	5.8	16	5.34448
0.053510624	4.8	0.002	2.19089023	5.9	24	5.44424
0.054488115	4.8	0.002	2.19089023	6	24	5.544
0.055465442	6	0.002	2.449489743	6.1	30	5.64376
0.0564426	5.6	0.002	2.366431913	6.2	28	5.74352
0.057419588	8	0.002	2.828427125	6.3	40	5.84328
0.058396401	8.8	0.002	2.966479395	6.4	44	5.94304
0.059373037	9	0.002	3	6.5	45	6.0428
0.060349494	10.4	0.002	3.224903099	6.6	52	6.14256
0.061325767	9.6	0.002	3.098386677	6.7	48	6.24232
0.062301854	11.4	0.002	3.376388603	6.8	57	6.34208
0.063277753	12	0.002	3.464101615	6.9	60	6.44184
0.06425346	14	0.002	3.741657387	7	70	6.5416
0.065228971	15.4	0.002	3.924283374	7.1	77	6.64136
0.066204286	19.4	0.002	4.404543109	7.2	97	6.74112
0.067179399	19.8	0.002	4.449719092	7.3	99	6.84088
0.068154309	23.6	0.002	4.857983121	7.4	118	6.94064
0.069129012	24.2	0.002	4.91934955	7.5	121	7.0404
0.070103506	24.8	0.002	4.979959839	7.6	124	7.14016
0.071077787	30.2	0.002	5.495452666	7.7	151	7.23992
0.072051852	24	0.002	4.898979486	7.8	120	7.33968
0.0730257	17.2	0.002	4.147288271	7.9	86	7.43944
0.073999325	19.2	0.002	4.38178046	8	96	7.5392
0.074972727	18.8	0.002	4.335896678	8.1	94	7.63896
0.075945901	19.4	0.002	4.404543109	8.2	97	7.73872
0.076918845	20.2	0.002	4.494441011	8.3	101	7.83848
0.077891556	19.2	0.002	4.38178046	8.4	96	7.93824
0.07886403	21	0.002	4.582575695	8.5	105	8.038
0.079836266	20	0.002	4.472135955	8.6	100	8.13776
0.080808259	19.4	0.002	4.404543109	8.7	97	8.23752
0.081780008	21.4	0.002	4.626013402	8.8	107	8.33728
0.082751509	19.2	0.002	4.38178046	8.9	96	8.43704
0.083722758	20.2	0.002	4.494441011	9	101	8.5368
0.084693754	19.4	0.002	4.404543109	9.1	97	8.63656
0.085664493	21.2	0.002	4.604345773	9.2	106	8.73632
0.086634973	21.4	0.002	4.626013402	9.3	107	8.83608
0.08760519	23	0.002	4.795831523	9.4	115	8.93584
0.088575141	22	0.002	4.69041576	9.5	110	9.0356
0.089544824	20.8	0.002	4.5607017	9.6	104	9.13536
0.090514235	20.6	0.002	4.538722287	9.7	103	9.23512
0.091483372	20.6	0.002	4.538722287	9.8	103	9.33488
0.092452231	18.8	0.002	4.335896678	9.9	94	9.43464
0.093420811	17.4	0.002	4.171330723	10	87	9.5344
0.094389107	17.8	0.002	4.219004622	10.1	89	9.63416
0.095357117	19	0.002	4.358898944	10.2	95	9.73392
0.096324838	16.6	0.002	4.074309757	10.3	83	9.83368
0.097292266	17.6	0.002	4.195235393	10.4	88	9.93344
0.0982594	16.8	0.002	4.098780306	10.5	84	10.0332
0.099226236	17.2	0.002	4.147288271	10.6	86	10.13296
