0.02510484	92.8	0.002	9.633275663	3	464	2.5512
0.026085831	84	0.002	9.16515139	3.1	420	2.65096
0.027066744	59	0.002	7.681145748	3.2	295	2.75072
0.028047574	42.6	0.002	6.526867549	3.3	213	2.85048
0.029028319	30	0.002	5.477225575	3.4	150	2.95024
0.030008976	20.8	0.002	4.5607017	3.5	104	3.05
0.030989543	15.2	0.002	3.898717738	3.6	76	3.14976
0.031970015	10	0.002	3.16227766	3.7	50	3.24952
0.03295039	0	0.002	0	3.8	0	3.34928
0.033930666	9.4	0.002	3.065941943	3.9	47	3.44904
0.034910838	8.8	0.002	2.966479395	4	44	3.5488
0.035890905	6.6	0.002	2.569046516	4.1	33	3.64856
0.036870863	6.6	0.002	2.569046516	4.2	33	3.74832
0.037850709	6	0.002	2.449489743	4.3	30	3.84808
0.038830441	5.8	0.002	2.408318916	4.4	29	3.94784
0.039810054	6.4	0.002	2.529822128	4.5	32	4.0476
0.040789547	6.6	0.002	2.569046516	4.6	33	4.14736
0.041768917	7	0.002	2.645751311	4.7	35	4.24712
0.042748159	7.6	0.002	2.75680975	4.8	38	4.34688
0.043727273	7.6	0.002	2.75680975	4.9	38	4.44664
0.044706253	9.8	0.002	3.130495168	5	49	4.5464
0.045685098	10	0.002	3.16227766	5.1	50	4.64616
0.046663805	12	0.002	3.464101615	5.2	60	4.74592
0.04764237	14.6	0.002	3.820994635	5.3	73	4.84568
0.04862079	15.8	0.002	3.974921383	5.4	79	4.94544
0.049599064	15.6	0.002	3.949683532	5.5	78	5.0452
0.050577187	16.8	0.002	4.098780306	5.6	84	5.14496
0.051555156	17.2	0.002	4.147288271	5.7	86	5.24472
0.05253297	17.4	0.002	4.171330723	5.8	87	5.34448
0.053510624	18.4	0.002	4.289522118	5.9	92	5.44424
0.054488115	18.8	0.002	4.335896678	6	94	5.544
0.055465442	20.4	0.002	4.516635916	6.1	102	5.64376
0.0564426	19.6	0.002	4.427188724	6.2	98	5.74352
0.057419588	21.4	0.002	4.626013402	6.3	107	5.84328
0.058396401	23.8	0.002	4.878524367	6.4	119	5.94304
0.059373037	25.4	0.002	5.039841267	6.5	127	6.0428
0.060349494	27.8	0.002	5.272570531	6.6	139	6.14256
0.061325767	27	0.002	5.196152423	6.7	135	6.24232
0.062301854	27.4	0.002	5.234500931	6.8	137	6.34208
0.063277753	34.2	0.002	5.848076607	6.9	171	6.44184
0.06425346	34	0.002	5.830951895	7	170	6.5416
0.065228971	44	0.002	6.633249581	7.1	220	6.64136
0.066204286	53.4	0.002	7.307530363	7.2	267	6.74112
0.067179399	62	0.002	7.874007874	7.3	310	6.84088
0.068154309	70.4	0.002	8.390470785	7.4	352	6.94064
0.069129012	68.6	0.002	8.282511696	7.5	343	7.0404
0.070103506	78.4	0.002	8.854377448	7.6	392	7.14016
0.071077787	106	0.002	10.29563014	7.7	530	7.23992
0.072051852	71.8	0.002	8.473488066	7.8	359	7.33968
0.0730257	29.6	0.002	5.440588203	7.9	148	7.43944
0.073999325	29.6	0.002	5.440588203	8	148	7.5392
0.074972727	31.4	0.002	5.60357029	8.1	157	7.63896
0.075945901	29.2	0.002	5.403702434	8.2	146	7.73872
0.076918845	31.8	0.002	5.639148872	8.3	159	7.83848
0.077891556	30.4	0.002	5.513619501	8.4	152	7.93824
0.07886403	33	0.002	5.744562647	8.5	165	8.038
0.079836266	34.4	0.002	5.865151319	8.6	172	8.13776
0.080808259	31.8	0.002	5.639148872	8.7	159	8.23752
0.081780008	31.4	0.002	5.60357029	8.8	157	8.33728
0.082751509	29.2	0.002	5.403702434	8.9	146	8.43704
0.083722758	31.4	0.002	5.60357029	9	157	8.5368
0.084693754	33	0.002	5.744562647	9.1	165	8.63656
0.085664493	33.4	0.002	5.779273311	9.2	167	8.73632
0.086634973	34	0.002	5.830951895	9.3	170	8.83608
0.08760519	35.2	0.002	5.93295879	9.4	176	8.93584
0.088575141	35.8	0.002	5.983310121	9.5	179	9.0356
0.089544824	32.8	0.002	5.727128425	9.6	164	9.13536
0.090514235	34.2	0.002	5.848076607	9.7	171	9.23512
0.091483372	33.2	0.002	5.761944116	9.8	166	9.33488
0.092452231	31.8	0.002	5.639148872	9.9	159	9.43464
0.093420811	32.4	0.002	5.692099788	10	162	9.5344
0.094389107	30.6	0.002	5.531726674	10.1	153	9.63416
0.095357117	30.8	0.002	5.54977477	10.2	154	9.73392
0.096324838	30	0.002	5.477225575	10.3	150	9.83368
0.097292266	30.6	0.002	5.531726674	10.4	153	9.93344
0.0982594	31	0.002	5.567764363	10.5	155	10.0332
0.099226236	29	0.002	5.385164807	10.6	145	10.13296
0.100192771	29	0.002	5.385164807	10.7	145	10.23272
0.101159003	30.4	0.002	5.513619501	10.8	152	10.33248
0.102124928	27.8	0.002	5.272570531	10.9	139	10.43224
0.103090543	28.6	0.002	5.347896783	11	143	10.532
0.104055845	28.4	0.002	5.329165038	11.1	142	10.63176
0.105020833	29.4	0.002	5.422176685	11.2	147	10.73152
0.105985501	26.4	0.002	5.138093031	11.3	132	10.83128
0.106949849	30.2	0.002	5.495452666	11.4	151	10.93104
0.107913872	28	0.002	5.291502622	11.5	140	11.0308
0.108877568	28.4	0.002	5.329165038	11.6	142	11.13056
0.109840934	28.2	0.002	5.310367219	11.7	141	11.23032
0.110803967	26.4	0.002	5.138093031	11.8	132	11.33008
0.111766665	25.4	0.002	5.039841267	11.9	127	11.42984
